rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
2516,r013-0062-2dcaf7c4,13,-148,2,4,10,2,0,138,"{""relativeReattackFactor"":3.490255,""relativeReattackMinDelta"":0.004499,""relativeFluxFactor"":1.47596,""spectralNoveltyRatio"":4.266782,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.577082,""confirmedRmsMinDelta"":0.007024,""confirmedFluxFactor"":2.192275,""confirmedMinFlux"":0.005154,""confirmedMinBandRatio"":0.016343,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":2.43288,""cooldownOverrideMinFlux"":0.027682,""cooldownOverrideMinBandRatio"":0.074548,""analyzeIntervalMs"":40}"
2517,r098-0052-004df80f,98,-148,2,4,11,2,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.007421,""relativeFluxFactor"":1.457939,""spectralNoveltyRatio"":1.659113,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.623427,""confirmedRmsMinDelta"":0.008221,""confirmedFluxFactor"":1.747626,""confirmedMinFlux"":0.005169,""confirmedMinBandRatio"":0.009209,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":4.429036,""cooldownOverrideMinFlux"":0.018143,""cooldownOverrideMinBandRatio"":0.053909,""analyzeIntervalMs"":40}"
2518,r016-0067-84a09fb4,16,-148,2,4,15,2,1,143,"{""relativeReattackFactor"":3.905071,""relativeReattackMinDelta"":0.004991,""relativeFluxFactor"":1.719022,""spectralNoveltyRatio"":3.36164,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.52434,""confirmedRmsMinDelta"":0.007089,""confirmedFluxFactor"":2.001853,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.01992,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":2.39899,""cooldownOverrideMinFlux"":0.025826,""cooldownOverrideMinBandRatio"":0.077857,""analyzeIntervalMs"":37}"
2519,r054-0002-bc6649da,54,-148,4,4,11,3,0,138,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008082,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.784633,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.581012,""confirmedRmsMinDelta"":0.008644,""confirmedFluxFactor"":2.339184,""confirmedMinFlux"":0.005988,""confirmedMinBandRatio"":0.022301,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":4.024284,""cooldownOverrideMinFlux"":0.024056,""cooldownOverrideMinBandRatio"":0.052965,""analyzeIntervalMs"":48}"
2520,r055-0059-c932bd15,55,-149,1,2,22,0,4,152,"{""relativeReattackFactor"":2.934501,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":27,""cooldownFrames"":4,""confirmedRmsFactor"":1.312187,""confirmedRmsMinDelta"":0.004564,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004735,""confirmedMinBandRatio"":0.01457,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":3.543542,""cooldownOverrideMinFlux"":0.02403,""cooldownOverrideMinBandRatio"":0.044969,""analyzeIntervalMs"":37}"
2521,r055-0020-c54e21ca,55,-149,1,3,21,1,0,150,"{""relativeReattackFactor"":3.044741,""relativeReattackMinDelta"":0.004955,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.460215,""confirmedRmsMinDelta"":0.005552,""confirmedFluxFactor"":2.356587,""confirmedMinFlux"":0.006598,""confirmedMinBandRatio"":0.008405,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":4.401482,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.044293,""analyzeIntervalMs"":43}"
2522,r042-0028-0ebddbac,42,-149,3,2,16,1,1,145,"{""relativeReattackFactor"":2.596673,""relativeReattackMinDelta"":0.008452,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.162172,""confirmedRmsMinDelta"":0.003856,""confirmedFluxFactor"":2.218124,""confirmedMinFlux"":0.00788,""confirmedMinBandRatio"":0.007178,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":3.522136,""cooldownOverrideMinFlux"":0.029598,""cooldownOverrideMinBandRatio"":0.072033,""analyzeIntervalMs"":45}"
2523,r083-0061-32f68ab7,83,-149,3,2,17,1,1,147,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.010799,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":21,""cooldownFrames"":4,""confirmedRmsFactor"":1.441284,""confirmedRmsMinDelta"":0.006361,""confirmedFluxFactor"":2.179208,""confirmedMinFlux"":0.004704,""confirmedMinBandRatio"":0.015757,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":4.749309,""cooldownOverrideMinFlux"":0.013545,""cooldownOverrideMinBandRatio"":0.05362,""analyzeIntervalMs"":43}"
2524,r086-0047-2df8edb0,86,-149,3,2,17,1,1,147,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.010808,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.551868,""spectralNoveltyMinBins"":20,""cooldownFrames"":4,""confirmedRmsFactor"":1.474338,""confirmedRmsMinDelta"":0.003072,""confirmedFluxFactor"":2.209841,""confirmedMinFlux"":0.006738,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.016498,""cooldownOverrideMinBandRatio"":0.054988,""analyzeIntervalMs"":43}"
2525,r087-0032-16793d3d,87,-149,3,2,17,1,1,148,"{""relativeReattackFactor"":3.859121,""relativeReattackMinDelta"":0.012503,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.917024,""spectralNoveltyMinBins"":17,""cooldownFrames"":4,""confirmedRmsFactor"":1.402164,""confirmedRmsMinDelta"":0.005549,""confirmedFluxFactor"":2.068368,""confirmedMinFlux"":0.007518,""confirmedMinBandRatio"":0.006163,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.01558,""cooldownOverrideMinBandRatio"":0.057521,""analyzeIntervalMs"":43}"
2526,r092-0026-10734182,92,-149,3,2,17,1,1,148,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.011005,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.600903,""spectralNoveltyMinBins"":19,""cooldownFrames"":4,""confirmedRmsFactor"":1.593859,""confirmedRmsMinDelta"":0.006731,""confirmedFluxFactor"":2.227468,""confirmedMinFlux"":0.006389,""confirmedMinBandRatio"":0.017768,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":4.709889,""cooldownOverrideMinFlux"":0.014323,""cooldownOverrideMinBandRatio"":0.068777,""analyzeIntervalMs"":43}"
2527,r093-0043-975a0252,93,-149,3,2,17,1,1,148,"{""relativeReattackFactor"":3.989909,""relativeReattackMinDelta"":0.012835,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":19,""cooldownFrames"":4,""confirmedRmsFactor"":1.503617,""confirmedRmsMinDelta"":0.006223,""confirmedFluxFactor"":1.871836,""confirmedMinFlux"":0.003323,""confirmedMinBandRatio"":0.013351,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":4.54055,""cooldownOverrideMinFlux"":0.019207,""cooldownOverrideMinBandRatio"":0.062921,""analyzeIntervalMs"":43}"
2528,r095-0056-d843b029,95,-149,3,2,17,1,1,148,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.010906,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":18,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.008581,""confirmedFluxFactor"":1.733513,""confirmedMinFlux"":0.005024,""confirmedMinBandRatio"":0.020133,""confirmedSpectralNoveltyMinBins"":4,""cooldownOverrideFactor"":4.931055,""cooldownOverrideMinFlux"":0.00765,""cooldownOverrideMinBandRatio"":0.083417,""analyzeIntervalMs"":43}"
2529,r096-0011-02df3fde,96,-149,3,2,17,1,1,148,"{""relativeReattackFactor"":3.781788,""relativeReattackMinDelta"":0.009515,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":18,""cooldownFrames"":4,""confirmedRmsFactor"":1.285878,""confirmedRmsMinDelta"":0.00563,""confirmedFluxFactor"":1.975326,""confirmedMinFlux"":0.006643,""confirmedMinBandRatio"":0.007387,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.014725,""cooldownOverrideMinBandRatio"":0.071662,""analyzeIntervalMs"":43}"
2530,r096-0033-2702898b,96,-149,3,2,17,1,1,148,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.009275,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.908951,""spectralNoveltyMinBins"":16,""cooldownFrames"":4,""confirmedRmsFactor"":1.442288,""confirmedRmsMinDelta"":0.007814,""confirmedFluxFactor"":2.166587,""confirmedMinFlux"":0.003612,""confirmedMinBandRatio"":0.011414,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":4.348923,""cooldownOverrideMinFlux"":0.013395,""cooldownOverrideMinBandRatio"":0.048451,""analyzeIntervalMs"":43}"
2531,r097-0064-60ca1323,97,-149,3,2,17,1,1,147,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.01148,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":21,""cooldownFrames"":4,""confirmedRmsFactor"":1.411801,""confirmedRmsMinDelta"":0.005804,""confirmedFluxFactor"":2.230502,""confirmedMinFlux"":0.007246,""confirmedMinBandRatio"":0.008071,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.015307,""cooldownOverrideMinBandRatio"":0.056589,""analyzeIntervalMs"":43}"
2532,r005-0019-4d2afcef,5,-149,2,2,21,1,2,152,"{""relativeReattackFactor"":3.064352,""relativeReattackMinDelta"":0.005369,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.544667,""spectralNoveltyMinBins"":16,""cooldownFrames"":3,""confirmedRmsFactor"":1.634365,""confirmedRmsMinDelta"":0.008045,""confirmedFluxFactor"":2.037901,""confirmedMinFlux"":0.003906,""confirmedMinBandRatio"":0.019997,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.034273,""cooldownOverrideMinFlux"":0.029434,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
2533,r006-0070-10fbceaa,6,-149,2,2,21,1,2,152,"{""relativeReattackFactor"":3.152715,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.478016,""spectralNoveltyMinBins"":14,""cooldownFrames"":3,""confirmedRmsFactor"":1.590222,""confirmedRmsMinDelta"":0.008755,""confirmedFluxFactor"":2.109902,""confirmedMinFlux"":0.006413,""confirmedMinBandRatio"":0.015112,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.010132,""cooldownOverrideMinFlux"":0.024871,""cooldownOverrideMinBandRatio"":0.089979,""analyzeIntervalMs"":42}"
2534,r003-0001-a6c79f57,3,-149,2,4,5,2,0,129,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.015303,""relativeFluxFactor"":1.426859,""spectralNoveltyRatio"":2.657891,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.130914,""confirmedMinFlux"":0.019465,""confirmedMinBandRatio"":0.040911,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":3.656777,""cooldownOverrideMinFlux"":0.009303,""cooldownOverrideMinBandRatio"":0.06997,""analyzeIntervalMs"":50}"
2535,r046-0018-77f17a87,46,-149,2,4,5,2,0,131,"{""relativeReattackFactor"":3.907924,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.918248,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":1.516213,""confirmedRmsMinDelta"":0.00793,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.009991,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":3.297782,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.056764,""analyzeIntervalMs"":50}"
2536,r068-0038-8d35382b,68,-149,2,4,5,2,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.023741,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.511167,""confirmedRmsMinDelta"":0.009087,""confirmedFluxFactor"":1.87987,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.93592,""cooldownOverrideMinFlux"":0.026145,""cooldownOverrideMinBandRatio"":0.064074,""analyzeIntervalMs"":50}"
2537,r012-0077-82163088,12,-149,2,4,11,2,0,139,"{""relativeReattackFactor"":3.67169,""relativeReattackMinDelta"":0.004793,""relativeFluxFactor"":1.481704,""spectralNoveltyRatio"":3.943993,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.551896,""confirmedRmsMinDelta"":0.007323,""confirmedFluxFactor"":2.213395,""confirmedMinFlux"":0.004656,""confirmedMinBandRatio"":0.018033,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.303299,""cooldownOverrideMinFlux"":0.028521,""cooldownOverrideMinBandRatio"":0.073685,""analyzeIntervalMs"":40}"
2538,r032-0033-c8fec2a0,32,-149,2,4,11,2,0,137,"{""relativeReattackFactor"":3.507219,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.577309,""spectralNoveltyRatio"":1.58716,""spectralNoveltyMinBins"":33,""cooldownFrames"":4,""confirmedRmsFactor"":1.301815,""confirmedRmsMinDelta"":0.007826,""confirmedFluxFactor"":2.239326,""confirmedMinFlux"":0.003179,""confirmedMinBandRatio"":0.011502,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":3.822485,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.056533,""analyzeIntervalMs"":43}"
2539,r062-0073-14aa1130,62,-149,2,4,11,2,0,137,"{""relativeReattackFactor"":3.520669,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.674267,""spectralNoveltyRatio"":1.513919,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":1.222781,""confirmedRmsMinDelta"":0.007278,""confirmedFluxFactor"":2.127604,""confirmedMinFlux"":0.007305,""confirmedMinBandRatio"":0.006478,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":4.099861,""cooldownOverrideMinFlux"":0.029914,""cooldownOverrideMinBandRatio"":0.03773,""analyzeIntervalMs"":43}"
2540,r063-0025-0eb3379f,63,-149,2,4,11,2,0,137,"{""relativeReattackFactor"":3.561003,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.742253,""spectralNoveltyRatio"":1.603661,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.198011,""confirmedRmsMinDelta"":0.005669,""confirmedFluxFactor"":2.215114,""confirmedMinFlux"":0.00405,""confirmedMinBandRatio"":0.007639,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":3.617973,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.044032,""analyzeIntervalMs"":43}"
2541,r071-0032-eb1963d5,71,-149,2,4,11,2,0,138,"{""relativeReattackFactor"":3.570452,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.530388,""spectralNoveltyRatio"":1.945063,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.007045,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.00441,""confirmedMinBandRatio"":0.009301,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":4.271237,""cooldownOverrideMinFlux"":0.027478,""cooldownOverrideMinBandRatio"":0.053269,""analyzeIntervalMs"":43}"
2542,r033-0005-86d6fe1d,33,-149,3,3,18,2,0,148,"{""relativeReattackFactor"":3.742042,""relativeReattackMinDelta"":0.005646,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.84511,""spectralNoveltyMinBins"":23,""cooldownFrames"":4,""confirmedRmsFactor"":1.200389,""confirmedRmsMinDelta"":0.005702,""confirmedFluxFactor"":2.336307,""confirmedMinFlux"":0.004614,""confirmedMinBandRatio"":0.010344,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":4.101804,""cooldownOverrideMinFlux"":0.029204,""cooldownOverrideMinBandRatio"":0.048383,""analyzeIntervalMs"":39}"
2543,r031-0004-1f94848e,31,-149,4,4,12,3,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.226356,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.417216,""confirmedRmsMinDelta"":0.010968,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005363,""confirmedMinBandRatio"":0.011903,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.029033,""cooldownOverrideMinBandRatio"":0.071179,""analyzeIntervalMs"":48}"
2544,r064-0047-24ab68dc,64,-149,4,4,12,3,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.549241,""confirmedRmsMinDelta"":0.004753,""confirmedFluxFactor"":2.280919,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":4.618733,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.068233,""analyzeIntervalMs"":48}"
2545,r068-0004-a26f2af5,68,-149,4,4,12,3,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.536814,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.371085,""confirmedRmsMinDelta"":0.007607,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.007781,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.483466,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.051248,""analyzeIntervalMs"":48}"
2546,r080-0070-592c1e91,80,-149,4,4,12,3,0,139,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.548497,""confirmedRmsMinDelta"":0.006536,""confirmedFluxFactor"":2.116576,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":3.682201,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.046519,""analyzeIntervalMs"":48}"
2547,r041-0004-8a389a19,41,-150,3,0,31,0,4,165,"{""relativeReattackFactor"":2.582345,""relativeReattackMinDelta"":0.004404,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.004287,""confirmedFluxFactor"":2.171784,""confirmedMinFlux"":0.003908,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":3.929849,""cooldownOverrideMinFlux"":0.026655,""cooldownOverrideMinBandRatio"":0.033739,""analyzeIntervalMs"":34}"
2548,r002-0078-ab6b29ac,2,-150,2,2,21,1,2,153,"{""relativeReattackFactor"":2.921234,""relativeReattackMinDelta"":0.022152,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.479553,""spectralNoveltyMinBins"":12,""cooldownFrames"":3,""confirmedRmsFactor"":1.598866,""confirmedRmsMinDelta"":0.002294,""confirmedFluxFactor"":1.364862,""confirmedMinFlux"":0.013977,""confirmedMinBandRatio"":0.033809,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":4.91476,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.038538,""analyzeIntervalMs"":42}"
2549,r027-0004-45fe2dfc,27,-150,2,2,21,1,2,153,"{""relativeReattackFactor"":3.987282,""relativeReattackMinDelta"":0.01087,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.685556,""spectralNoveltyMinBins"":9,""cooldownFrames"":2,""confirmedRmsFactor"":1.778919,""confirmedRmsMinDelta"":0.006986,""confirmedFluxFactor"":2.229815,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":3.03539,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.076382,""analyzeIntervalMs"":42}"
2550,r105-0074-9bb231a6,105,-150,2,4,6,2,0,133,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.423574,""confirmedRmsMinDelta"":0.005846,""confirmedFluxFactor"":1.734158,""confirmedMinFlux"":0.009524,""confirmedMinBandRatio"":0.013899,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":4.939868,""cooldownOverrideMinFlux"":0.00724,""cooldownOverrideMinBandRatio"":0.036014,""analyzeIntervalMs"":50}"
2551,r044-0029-b12a00a4,44,-150,2,4,12,2,0,139,"{""relativeReattackFactor"":3.522865,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.504739,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":33,""cooldownFrames"":4,""confirmedRmsFactor"":1.287625,""confirmedRmsMinDelta"":0.005456,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004138,""confirmedMinBandRatio"":0.012607,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":3.568902,""cooldownOverrideMinFlux"":0.028893,""cooldownOverrideMinBandRatio"":0.05881,""analyzeIntervalMs"":43}"
2552,r056-0047-7a396994,56,-150,2,4,12,2,0,138,"{""relativeReattackFactor"":3.480361,""relativeReattackMinDelta"":0.004823,""relativeFluxFactor"":1.562091,""spectralNoveltyRatio"":2.052288,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.360278,""confirmedRmsMinDelta"":0.006777,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004292,""confirmedMinBandRatio"":0.009893,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":3.573248,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.05035,""analyzeIntervalMs"":43}"
2553,r063-0024-d103de02,63,-150,2,4,12,2,0,140,"{""relativeReattackFactor"":3.523683,""relativeReattackMinDelta"":0.0044,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.952339,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":1.240736,""confirmedRmsMinDelta"":0.006077,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003425,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":3.753948,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.054345,""analyzeIntervalMs"":43}"
2554,r071-0055-ae36719c,71,-150,2,4,12,2,0,140,"{""relativeReattackFactor"":3.481739,""relativeReattackMinDelta"":0.005289,""relativeFluxFactor"":1.451536,""spectralNoveltyRatio"":1.967354,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.219883,""confirmedRmsMinDelta"":0.006465,""confirmedFluxFactor"":2.364617,""confirmedMinFlux"":0.005728,""confirmedMinBandRatio"":0.008503,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.024268,""cooldownOverrideMinFlux"":0.027378,""cooldownOverrideMinBandRatio"":0.053223,""analyzeIntervalMs"":43}"
2555,r097-0068-c95f8af9,97,-150,3,5,6,3,0,130,"{""relativeReattackFactor"":3.863994,""relativeReattackMinDelta"":0.010536,""relativeFluxFactor"":1.725862,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":1.484321,""confirmedRmsMinDelta"":0.00745,""confirmedFluxFactor"":2.13313,""confirmedMinFlux"":0.005619,""confirmedMinBandRatio"":0.009789,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":4.875513,""cooldownOverrideMinFlux"":0.022721,""cooldownOverrideMinBandRatio"":0.059032,""analyzeIntervalMs"":43}"
2556,r107-0066-dac99c9f,107,-150,3,5,6,3,0,130,"{""relativeReattackFactor"":3.87905,""relativeReattackMinDelta"":0.008945,""relativeFluxFactor"":1.611349,""spectralNoveltyRatio"":1.521641,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":1.469336,""confirmedRmsMinDelta"":0.007078,""confirmedFluxFactor"":2.150135,""confirmedMinFlux"":0.004223,""confirmedMinBandRatio"":0.022258,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":4.986191,""cooldownOverrideMinFlux"":0.016894,""cooldownOverrideMinBandRatio"":0.04207,""analyzeIntervalMs"":43}"
2557,r039-0041-4189cdcc,39,-151,1,4,9,2,0,137,"{""relativeReattackFactor"":3.381645,""relativeReattackMinDelta"":0.004345,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.640017,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":1.21758,""confirmedRmsMinDelta"":0.006347,""confirmedFluxFactor"":2.395402,""confirmedMinFlux"":0.005105,""confirmedMinBandRatio"":0.00744,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":3.914481,""cooldownOverrideMinFlux"":0.029935,""cooldownOverrideMinBandRatio"":0.046728,""analyzeIntervalMs"":40}"
