rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
1,r001-0001-ba12f547,1,-626,1,8,23,6,0,147,"{""relativeReattackFactor"":1.879471,""relativeReattackMinDelta"":0.00799,""relativeFluxFactor"":4.317699,""spectralNoveltyRatio"":4.39687,""spectralNoveltyMinBins"":31,""cooldownFrames"":3,""confirmedRmsFactor"":1.702891,""confirmedRmsMinDelta"":0.007486,""confirmedFluxFactor"":1.761607,""confirmedMinFlux"":0.012242,""confirmedMinBandRatio"":0.035064,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":3.256412,""cooldownOverrideMinFlux"":0.014274,""cooldownOverrideMinBandRatio"":0.034175,""analyzeIntervalMs"":45}"
2,r001-0002-98ba9e20,1,-1033,1,14,14,12,0,132,"{""relativeReattackFactor"":2.869564,""relativeReattackMinDelta"":0.023486,""relativeFluxFactor"":3.671531,""spectralNoveltyRatio"":1.88474,""spectralNoveltyMinBins"":18,""cooldownFrames"":2,""confirmedRmsFactor"":1.624627,""confirmedRmsMinDelta"":0.004904,""confirmedFluxFactor"":1.576559,""confirmedMinFlux"":0.015438,""confirmedMinBandRatio"":0.037973,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.191806,""cooldownOverrideMinFlux"":0.021525,""cooldownOverrideMinBandRatio"":0.032767,""analyzeIntervalMs"":44}"
